name,rating,price_level,distance_km,total_reviews
Scottland Bowman Bakery,3.9,2,3.72,24
Austinport Hunt Diner,4.7,2,11.81,44
Patrickberg Hines Kitchen,4.5,2,9.56,22
Edwinberg Torres House,4.8,3,10.03,17
Evansborough Sims Tapas,4.1,2,2.93,12
Lisafurt Hayes Diner,4.5,2,8.93,43
Silvachester Odom Diner,3.9,1,1.01,8
New Cynthiaside Gomez Café,4.9,2,9.19,172
South Matthew Fry Bakery,4.9,2,9.76,8
Murphymouth Horton House,4.8,2,5.09,53
Hoganburgh Cross Lounge,4.3,1,9.84,15
Hunttown Jarvis Eatery,4.5,1,13.68,96
Lake Marychester Jenkins Lounge,4.8,2,8.77,37
North William Barrett House,4.3,1,4.49,84
Andrewtown Evans Eatery,4.8,2,9.52,32
Carolfurt Moss Bistro,4.8,1,5.41,49
Moranmouth Cantrell Tapas,3.8,2,6.25,13
South Tammy Perez Diner,4.7,1,4.91,546
North Kelli Bell Bistro,4.7,2,9.91,68
Pageville Harris Diner,4.7,0,7.37,32
Rogersfort Rivera Kitchen,4.7,2,7.39,38
Lake Anthony Bell Bar,4.0,4,2.62,134
Danaview Matthews Bistro,4.3,2,5.62,112
East Brittney Armstrong Diner,4.8,2,11.72,67
Port Priscilla Rodriguez Eatery,4.5,2,7.32,98
New Thomas Sanchez Eatery,4.1,3,3.63,5
Jonesberg Moore Kitchen,4.8,2,12.28,46
Eileenshire Castro Kitchen,4.0,3,1.8,50
West Rachelville Jones Bakery,4.1,2,13.63,131
Blackport Rose Kitchen,4.7,1,11.9,95
North Anneberg Soto House,4.6,2,7.63,11
Lawrenceside Watkins Lounge,4.9,3,3.96,23
Lisabury Hernandez Bar,4.2,2,3.46,5
West Danielleberg Gibson Bar,4.4,2,7.08,35
Crystaltown Marsh Tapas,4.6,1,13.68,5
Stokesview Phillips House,3.9,2,2.5,15
Stevensfurt Hoffman Café,4.1,2,9.7,5
New Sabrinaburgh Hanson Eatery,3.8,4,8.94,65
East Joshua Ward Bistro,4.7,2,2.87,453
East Douglasport Walker Bistro,4.8,3,8.25,19
North Juliamouth Crawford Café,4.4,3,7.35,17
West Lauren Rodriguez Bistro,4.3,1,11.41,35
Rushside Charles Eatery,3.5,3,1.95,90
East Seth Johnson Café,3.3,3,10.68,45
Pittshaven Jackson Café,4.7,3,11.08,39
Lesliehaven Charles Bar,4.6,1,8.4,5
East Anthonyport Oconnell Grill,3.8,2,3.95,86
Conwayfurt Reyes Tapas,4.0,2,10.79,49
West Elizabethchester Zavala Bistro,3.9,3,3.73,64
Lake Tanya Reed Café,3.6,2,2.67,6
Christianside Johns Diner,3.8,2,6.21,6
Johnsonmouth Welch Bar,4.9,1,6.1,8
Port David Roberts Diner,3.5,2,5.3,5
East Richard Li Diner,3.9,1,8.05,10
Moorehaven Johnson Bar,4.4,1,9.47,54
Ashleyview Riley House,4.8,1,12.6,22
Davidmouth Wilson Lounge,3.6,3,6.21,105
North Raymondborough Ryan Café,4.6,1,9.01,27
Williamstown Turner Bar,3.8,3,5.57,85
Port Johnfort Anderson Bakery,3.9,2,12.97,34
Tammybury Jones Kitchen,4.9,3,8.54,92
West Carolyn Campbell Eatery,4.4,3,8.94,24
Vickifurt Levine Kitchen,2.6,0,7.43,61
West Ana Lopez Bar,4.6,1,5.8,5
Youngburgh Rodriguez Tapas,3.7,1,4.53,33
Port Johnstad Campbell House,3.4,1,9.29,29
New Davidborough Ramirez Lounge,4.2,0,3.87,18
Chelsealand Curry Café,4.5,2,4.64,193
North Robynhaven Evans Bistro,4.4,2,5.7,196
Shannonshire Mason Bakery,3.7,3,2.73,46
Jesseport Valenzuela House,3.1,1,11.38,22
Emilyview Harrison Café,3.8,0,9.98,11
Aguilarview Wilson Bistro,4.8,1,4.53,20
Scottport Ryan Café,4.4,2,6.59,5
South Lawrence Jones Bakery,4.4,1,10.25,5
South Amanda Powell Bar,4.8,2,6.22,5
Davisland Brennan Kitchen,2.9,2,9.89,17
Hernandezbury Cantrell Bakery,4.6,2,11.47,419
New Hollyberg Brooks Lounge,3.8,2,4.42,75
Hartton Bailey House,4.7,0,10.53,9
Port Robert Turner Grill,4.6,1,11.74,27
Briggston King Bakery,4.4,1,9.82,5
Robinsonburgh Garrett Lounge,3.9,2,10.93,15
Whiteton Cain House,4.5,2,7.18,10
Wilsontown Boyer Eatery,3.9,3,8.85,54
North Cole Miller Café,4.2,3,12.54,5
Port Andrew Richardson Eatery,4.8,2,2.54,46
New Mariachester Monroe Bakery,4.7,2,5.02,135
West Pamelamouth Sullivan Café,4.4,2,4.29,18
East Justinfort Day Kitchen,4.0,1,6.64,42
East Richard Davenport Bar,4.8,1,9.26,22
Mayoberg Flores Bistro,3.9,3,3.16,78
Jonestown Bush Bakery,4.6,0,6.33,60
North Melindaburgh Ritter Bar,4.5,1,8.61,524
Lake Kyle Gutierrez Grill,3.6,1,6.15,32
Oliviaton Allison Grill,4.6,2,6.08,22
Lake Jeanborough Price Tapas,4.3,2,9.28,47
Jenniferfurt Brewer Lounge,3.7,0,7.53,47
Colemanmouth Estes Diner,3.7,2,7.96,102
Port Brittanyland Mendez Kitchen,4.8,2,0.34,45
New David Reeves Café,4.4,2,10.62,11
Wallsmouth Kennedy Grill,4.7,1,8.99,180
Margaretmouth Lynch Bar,4.2,1,7.28,10
Jimenezside Haynes Grill,4.6,1,6.74,46
East Breannaland Chavez Bistro,4.1,3,9.98,58
Laurahaven Callahan Café,4.7,4,8.21,7
Juliehaven Osborne House,4.3,4,13.27,53
Port Derekchester Mason Bar,4.8,3,6.93,188
Kimville Hunter Kitchen,4.6,2,7.69,5
North John Dalton Bar,4.2,1,9.11,32
South Leslieland Herrera Eatery,4.9,1,4.89,430
Castrotown Webster Café,4.8,3,8.36,70
West Austinborough Rasmussen Diner,4.2,3,7.18,266
Waltonview Hernandez Eatery,4.7,1,7.39,130
New Michael Liu Grill,4.7,2,10.21,99
East Crystal Cline Eatery,3.9,3,10.25,15
East Anthonyview Kelly House,4.7,2,9.37,91
New Kathybury Phillips Bakery,4.8,2,11.94,26
Johnsonport Powers House,3.9,1,10.14,11
Lake Ashleyhaven Patton Grill,4.2,2,9.86,13
North Glenn Williams Diner,4.2,1,9.95,325
North Stacytown Hamilton Bar,4.0,2,5.79,39
Stephaniefurt Andrews Kitchen,4.7,2,9.47,13
Jacobsport Bryant Bistro,4.3,3,11.0,42
Josephstad Pollard Eatery,3.7,1,9.71,8
Lake Bradleyfurt Friedman Eatery,4.0,2,11.37,149
Christopherchester Miller Bakery,3.9,2,7.89,38
West Michael Rivera Kitchen,4.4,3,10.41,7
West Tylerburgh Jimenez Café,4.4,2,12.16,37
Adamsstad Parks Bar,4.6,1,8.3,5
Matthewmouth Arnold Bar,4.5,3,9.04,44
New Stacyside Palmer Bakery,4.6,1,10.9,29
Paulmouth Ward Kitchen,4.3,2,9.31,120
East Chelsea White House,3.7,2,5.05,21
Masonfurt Keller Kitchen,4.3,4,5.9,9
Port Karen Hunt Kitchen,4.2,2,9.48,37
Teresaberg Martinez House,4.1,2,6.72,15
Erichaven Allen Bar,4.3,2,8.8,12
New Kennethland Kirby Eatery,4.5,3,7.45,93
New Johnshire Shelton Bistro,4.0,3,7.33,104
North Stephanieview Moreno Diner,3.5,2,3.87,7
New James Richardson Bistro,3.4,2,2.63,5
Royfurt Martinez Bistro,4.5,3,10.5,545
West Brittany Hudson Bistro,4.8,1,9.91,81
South Jeffrey Foster Bistro,4.8,3,10.03,76
North Jamestown Cunningham Bistro,4.7,1,10.84,37
Onealview Flores Tapas,3.8,3,9.3,91
Woodmouth Reyes Kitchen,4.6,2,5.24,22
Harrisport Huffman Bakery,4.0,1,10.78,9
Amyville Thomas Tapas,3.8,2,9.83,8
Baileyport Gomez Café,4.2,2,6.63,357
Mitchellland Juarez Lounge,4.2,3,10.06,12
East James Daniels Bistro,4.7,3,9.98,13
East Frances Thomas Bakery,4.7,1,2.09,84
East Sarahhaven Chapman Bakery,4.1,2,9.08,36
East Kenneth Moore Bakery,4.1,3,11.85,70
Greeneville Mcpherson Lounge,4.8,2,3.98,7
North Marcusberg Haynes Grill,3.3,1,11.83,27
Michaelshire Adams Café,4.1,0,10.63,44
Riddletown Byrd Grill,4.3,3,2.71,23
Hoodberg Reyes Diner,4.2,2,4.09,10
East Christopherland Moore Grill,4.3,1,8.33,35
Richardsonstad Adkins Kitchen,4.5,1,8.1,272
Alexandratown Leach Bar,3.7,2,3.3,8
New Denisemouth Peck Grill,4.7,1,7.46,167
West Katrina Palmer Bar,4.8,3,7.27,12
Allenstad Morales Lounge,3.9,2,4.67,35
South Robertton Morgan Grill,4.5,1,7.72,10
Robertstad Martinez Bar,4.5,2,10.52,52
Kevintown Moore Kitchen,4.8,2,2.68,26
Blackburnborough Myers Eatery,4.7,0,9.33,146
Amandaton Hale Bistro,4.7,2,6.13,22
South Katherine Brooks Bakery,4.6,4,4.89,44
Palmerport Porter Lounge,4.0,3,13.52,40
Jonesville Johnson Bar,4.0,3,9.93,71
Johnfort Jones Lounge,4.8,3,11.13,54
South Kathleentown Crawford Eatery,4.8,1,8.95,26
Davidport Garcia Bakery,3.6,1,8.28,20
Reynoldsstad Romero Bakery,4.9,3,5.88,78
Mackenziehaven Smith Café,4.3,1,10.25,17
Lake Laurenberg Ford Grill,4.3,3,11.95,16
Mccoyfort Farrell Lounge,4.5,1,11.09,89
New Claudiaport Rogers House,4.2,0,4.04,54
West Georgefort Lewis Grill,4.3,1,5.52,75
New Kristi Bell Kitchen,4.2,2,8.65,44
Rickhaven Harris Eatery,4.7,3,3.6,13
West Sharon Morgan Kitchen,4.6,2,13.31,68
Tonyton Garcia Café,4.7,3,11.83,31
East Cynthiachester Rice Grill,4.0,3,14.45,49
Gonzalezberg Jones Café,4.7,4,10.54,25
Andrewbury Kelly Lounge,4.9,1,5.7,33
New Emma Richard Kitchen,4.2,1,7.99,35
Paulton Gardner Bakery,4.5,3,9.41,25
New Troy Jordan Bakery,4.9,2,3.09,9
Harrisside Brown Lounge,4.6,2,8.83,29
Lynchton Martin Lounge,4.0,2,11.44,188
Brownhaven Baker House,4.7,2,6.97,9
East Michelle Anderson Eatery,4.8,2,11.4,8
Jacksontown Hoffman Lounge,4.7,4,9.84,5
New Lucasville Black Grill,4.7,2,2.24,14
New Mariahaven Smith Tapas,4.7,1,11.27,16
New Noahmouth Simmons Kitchen,3.6,1,9.33,23
West Autumnfurt Friedman Grill,4.1,2,9.98,65
Laneshire Roberts House,4.6,2,5.01,72
North Travistown Smith Grill,3.5,1,8.78,106
Ralphport Rollins Kitchen,4.5,3,2.64,17
Jimmymouth Beck Diner,4.9,1,7.06,21
North Williamtown Phillips Café,4.7,2,1.9,15
South Kevinside Mendoza Bakery,4.5,3,7.61,41
New Justinmouth Haas Diner,4.8,2,4.28,179
Andrewfurt Wagner Diner,4.6,2,10.6,103
Vanessaberg Osborne Café,4.5,3,8.46,125
South Patriciaborough Curtis Bistro,4.6,1,7.68,7
Tammyside Norton Tapas,4.7,1,9.5,251
Port Mary Perry Café,4.5,1,6.35,42
Savagestad Acevedo Kitchen,4.5,1,9.34,38
South Matthew Vasquez Grill,3.3,4,5.79,16
New Stephen Jackson Kitchen,4.4,2,9.05,9
East Jared Lamb Kitchen,4.7,0,10.3,31
Andrewbury Hayes Diner,4.0,3,10.01,25
East Stanleyborough Doyle Grill,4.2,3,11.02,267
North Michaelland Burke Diner,4.6,2,12.87,37
Port Jasonbury Williams House,4.1,2,7.11,36
Youngland Dennis Tapas,4.0,4,10.8,45
East Tristan Harris Bistro,4.2,1,9.15,11
South Sarashire Perkins Tapas,3.9,2,13.67,22
Port Leslie Johnson Bar,4.4,2,7.37,28
Lake Sarahland Camacho Kitchen,4.6,2,9.85,28
South Christopher West Eatery,4.5,3,11.0,135
Gambleborough Thompson Lounge,4.3,4,9.72,106
Barneshaven Conner Lounge,3.4,2,11.91,42
East Carlberg Gardner Kitchen,4.6,2,0.79,17
East Loriview Johnson Bakery,4.0,2,5.85,19
East Matthewtown Rowe Bakery,4.0,2,8.87,125
Mooreshire Moore Bistro,4.2,0,10.07,109
Port Jodiville Rasmussen Lounge,4.6,2,10.98,13
South Timothyview Young Eatery,4.4,2,5.07,228
East Anthony Robles Grill,4.6,1,2.75,37
South Kelseyland Cooper Eatery,4.6,4,4.48,92
Youngmouth Morales Grill,4.7,2,10.28,9
New Kenneth Martinez Diner,4.1,3,2.69,374
New Alexandra Lamb Eatery,4.5,2,7.96,264
Michellefurt Brown Diner,4.4,2,13.18,108
Sandratown Sanchez House,4.2,2,9.57,13
Joseton Moore Eatery,4.2,1,8.4,18
Salinasport Wilson Bar,4.6,3,10.68,771
Donovanmouth Rhodes Grill,4.3,2,2.02,5
North Kaitlynhaven Barrera Bistro,3.7,4,13.58,25
Jenniferfurt Christian Café,4.4,1,13.77,21
Port Tyler Brown Diner,3.8,1,11.35,67
Port Justin Newman Bar,4.4,1,12.39,44
South Miguelton Bell Tapas,4.3,4,7.2,12
West Sherriton Mcmahon Bakery,4.8,2,11.0,18
Lake Scottside Nelson House,4.8,0,6.52,73
East Shawn Peterson Lounge,4.7,3,5.99,71
New Lindseymouth Cox House,3.8,2,13.39,230
Evanville Bolton Kitchen,3.8,3,9.54,65
Virginiaburgh Brooks Café,4.3,3,13.05,5
North Juan Peters Eatery,3.8,4,4.37,1814
Josephfurt Bryant Bistro,4.2,0,2.43,629
New Aprilview Mendoza Bar,4.1,3,10.11,109
New Catherineside Mendez Café,4.1,3,10.85,14
New Megan Harris Bistro,3.9,3,12.26,51
Stewartmouth Nichols Bar,4.0,2,9.81,203
Wrightton Harris Bar,4.5,3,6.4,6
Fitzpatrickbury Lopez Grill,4.5,2,7.92,158
Port Katherine Ashley Bar,4.5,2,7.93,118
Sandraland Fitzpatrick Eatery,4.5,1,10.23,84
North Jeffrey Calhoun Bakery,4.0,1,8.93,79
Sandrahaven Moore Kitchen,4.7,3,12.39,65
Rileybury Koch Grill,4.3,2,6.89,59
West Marcuschester Orozco Bistro,4.2,1,9.72,7
Davieston Rogers Tapas,4.9,1,11.02,28
Ericfurt Bright Bistro,4.5,1,9.97,63
New Andreastad Hill Bistro,4.2,1,11.87,290
South Evanfort Waters Café,4.3,2,8.07,23
East Nicholasfort Hampton Bar,4.3,0,5.66,31
Woodsfurt Meyer House,4.6,3,9.05,38
Deniseburgh Bailey Diner,4.0,2,11.0,19
West Charles Jones Bakery,4.5,2,8.1,14
Port Michaelfurt Freeman Bar,4.3,2,11.99,109
New Nathanside Smith Bar,4.4,1,8.19,11
Kirbychester Turner Bistro,4.1,3,10.95,103
South Gabriel Martinez Bar,4.3,2,10.21,35
Port Cory Bradshaw Bakery,4.9,3,10.76,7
South Luke Evans Café,4.5,1,0.64,48
West Paula Perry Bistro,4.9,0,6.52,40
Lake Hannah Fuller Bar,4.1,1,9.17,46
New Sandra Stout Bar,4.5,2,6.04,20
North Amy Maldonado House,3.1,0,7.68,60
Feliciachester Hall Bistro,4.6,1,6.91,56
Simsmouth Warren Lounge,4.0,1,3.56,96
Michaelmouth Matthews Eatery,3.6,2,11.15,53
South Gloriaport Ritter Lounge,4.7,2,11.36,5
North Janetchester Cline Diner,4.5,1,6.8,53
North Timothyshire Donovan Bar,4.7,1,2.96,8
Leechester Pham Tapas,4.5,2,8.41,103
Jamieville Anderson Bar,3.5,2,5.8,129
Robinsonbury Chavez Lounge,4.7,2,10.37,124
Brookebury Turner Eatery,4.3,1,9.08,16
Jamesbury Morris Diner,3.9,1,7.48,10
New Jenniferport Schmidt House,4.0,2,6.85,169
South Johnnyburgh Reed Kitchen,4.0,2,10.31,49
New Kristytown Edwards Bistro,4.3,2,4.97,103
New Jeffrey Collins Bistro,2.6,1,10.48,84
Villegasbury Smith Bakery,3.1,3,10.77,42
Lake Lori Morales Café,4.7,4,13.21,5
Margaretburgh Soto Lounge,4.5,3,9.97,36
Amytown Burton Bistro,4.1,1,2.58,46
Reidburgh Arnold Bar,4.3,1,10.42,12
Alexisburgh Dodson Diner,4.2,3,7.87,193
Monicaburgh Simon Diner,4.2,1,12.01,51
Salazarfort Mccall Bistro,4.6,2,8.63,36
Melindaside Anderson Eatery,4.1,2,10.63,11
Port Adamside Holder House,4.2,1,7.96,12
New Alexandrashire Jordan House,4.2,0,8.26,41
Lake Nathan Barnes Diner,4.7,4,8.36,35
New Jessica Garcia House,4.4,3,9.95,16
Kaylamouth Martin Eatery,3.1,1,3.59,120
South Markburgh Lynch Lounge,4.9,3,7.68,10
West Joan Anderson Grill,3.6,2,7.97,24
Andrewsmouth Tran Bar,4.8,2,11.34,8
West Benjaminfurt Richards Eatery,4.7,2,4.79,5
Simmonsbury Simmons Bar,4.4,0,14.27,78
New Roy Diaz House,4.7,3,9.76,6
Port Joyce Smith Bar,4.4,2,12.37,48
West Amy Hernandez Bakery,3.9,1,13.25,9
New Timothy Martinez Bistro,3.9,1,12.82,43
East Andrew Barton Bakery,4.5,2,8.82,166
Lake Mary Sampson Bar,4.5,2,7.61,69
New Brittanyland Bullock Diner,3.9,0,10.14,5
East Lisaland Carroll Bakery,4.4,0,8.96,12
East Mark Morris Bar,3.9,1,9.8,63
New John Oconnor Café,3.7,3,10.3,66
West Jack Oliver Lounge,4.6,2,7.81,47
West Stevenstad Kelly Bakery,4.3,1,5.82,67
Angelatown Wood Kitchen,4.7,4,1.01,42
South Zoe Walton Bar,4.7,1,6.6,10
North Jonathan Brown Lounge,4.8,2,2.43,249
New Chaseview Parks Eatery,4.8,0,10.33,19
Jacobview Mayo Kitchen,3.9,2,1.0,17
Port Alyssaville Anderson Bar,3.9,1,2.5,67
Brooksstad Zimmerman Diner,4.1,2,12.37,9
Kimberlyton White Café,4.9,3,9.71,7
East Regina Johnson Bakery,4.5,2,9.81,162
Hansenfort Jenkins Grill,4.2,1,7.78,15
Lake Michaelfurt Patterson Bistro,4.7,4,9.51,6
Rayport Leon Diner,4.4,2,12.1,40
Garciatown Solis Diner,4.8,1,5.96,27
East Juan Le Bistro,3.9,2,9.71,12
East Kathrynhaven Alexander Diner,4.6,2,8.51,10
Hensleychester Flowers Grill,4.1,3,8.07,30
West Joshuastad Morales Bar,4.4,1,5.05,33
West Nathanfort Jacobs Lounge,4.8,1,5.97,26
East Gregory Reynolds Tapas,3.7,1,10.87,271
Greenside Fritz House,4.0,2,2.4,44
Daughertybury Nelson Diner,3.9,3,6.64,98
Port Lisatown Bullock Lounge,4.1,2,9.21,17
Wongberg Harris Bar,4.6,1,5.16,5
Johnhaven Whitehead Tapas,4.7,1,10.34,115
Nealfurt Johnson Café,4.4,1,5.87,19
Lake Debrabury Hall Tapas,4.2,2,5.81,21
Port Anthonyview Hopkins Bar,3.7,2,5.37,11
Weaverchester Lloyd Bar,4.1,1,8.87,36
Brettburgh Fletcher Diner,4.5,1,10.42,179
Bullockbury Smith Bar,4.6,1,12.05,5
Howardberg Parker Tapas,5.0,2,13.3,9
Kevinmouth Mueller Bistro,4.4,1,4.34,106
Port Thomasland Garner House,4.8,2,6.97,45
Bassstad Underwood Kitchen,3.8,1,5.99,122
Diazmouth Barnett Diner,4.4,1,10.64,27
Markhaven Anderson Grill,3.8,1,5.21,172
North Annefort Brady Bistro,4.1,2,8.99,255
Robertmouth Swanson Grill,4.5,1,6.78,7
New Karenport Smith Kitchen,4.6,2,13.08,17
Lake Stephen Peck Diner,4.9,1,10.29,20
South William Sullivan House,4.6,1,5.15,55
Rickeyport Hess Bakery,4.1,2,13.14,68
Markburgh Sanders Tapas,4.3,2,2.77,18
Wilsonborough Chapman Café,4.1,1,11.03,81
East Maryberg Williams Bistro,3.5,1,4.28,67
Christinaborough Suarez Café,4.2,3,7.51,6
Sotohaven Horton House,4.7,2,11.57,143
Geraldstad Brown Kitchen,4.0,2,12.49,8
Chadstad Mckinney Eatery,4.7,2,11.84,12
East Morganville Knight Kitchen,4.3,1,4.01,19
Rodriguezmouth Phillips House,3.2,3,1.8,20
Simpsonfurt Gomez Bakery,4.8,2,2.21,97
Victorville Ware Kitchen,4.5,1,10.18,20
Sharpside Kaufman Eatery,4.4,3,5.62,8
Conwayburgh Khan Bakery,4.5,1,7.98,16
Hughesfort Wright Tapas,4.8,2,9.66,19
Williamsstad Bell Bistro,4.1,2,5.25,85
South Tiffany Yoder Grill,3.5,3,2.39,24
Anthonyside Howard Eatery,4.6,3,4.56,109
Lake Henrystad Gonzalez Tapas,3.9,2,12.59,107
Conwaychester Williams Bakery,4.8,3,11.1,53
Josephburgh Sherman Tapas,4.4,1,5.15,179
Colestad Nguyen Bistro,3.9,3,8.15,25
Karenland Johnston Café,4.4,2,10.25,8
Stephensfurt Willis Lounge,4.4,2,8.25,283
West Scott Oconnor Eatery,4.6,2,10.89,15
Lake Debra Thompson Diner,4.5,2,2.13,111
Ryanborough Johnson Grill,4.7,2,5.7,17
North Katherineville Cole Bar,4.7,1,11.39,18
North Anthonyburgh Day Kitchen,3.9,2,11.38,54
Lake Morganside Cooper Kitchen,4.0,2,7.18,70
West Markburgh Hill Lounge,3.9,2,5.14,17
East Genefurt Price Lounge,4.1,3,11.31,38
Christinaville French Bakery,4.7,3,4.78,22
Marychester Baker Bistro,4.8,1,10.55,6
Beckville Simon Kitchen,4.4,1,3.15,26
Melissamouth Smith Grill,4.5,3,5.4,93
Larsonfort Powers Grill,4.2,1,11.7,16
West Grace Cortez Tapas,4.4,3,6.4,10
South Jerry Carlson Bistro,4.4,3,7.64,51
East Christopherton Martin Bistro,4.3,2,5.85,405
Michaelport Mendoza Café,4.1,4,8.71,14
Huberchester Dominguez Tapas,4.2,2,9.52,112
Williamsstad Gallegos Café,4.6,3,9.83,14
Allisonton Farrell Kitchen,4.2,2,7.94,30
Vanessamouth May Lounge,4.3,2,8.72,97
South Jon Garcia Bar,4.7,1,10.37,220
Torresside Murray Grill,4.3,3,4.53,49
Petersberg Ferrell Diner,4.9,3,10.69,30
North Isaactown Collins Tapas,4.2,2,7.74,61
New Julianchester Avery Grill,4.5,2,12.4,58
West Ryanburgh Stephens Grill,4.8,2,9.86,9
Bobbytown Moore Bar,4.6,2,5.55,7
Christopherborough Richardson Bar,3.5,1,11.27,6
Snyderburgh Farrell Kitchen,4.7,2,4.84,24
Holmesport Fischer Kitchen,4.8,0,11.31,16
Youngside Cook Tapas,4.9,4,8.54,46
South Carmenberg Garcia Bar,4.4,1,3.21,5
Lake William Weaver Bar,4.3,1,6.84,24
Port Daniel Mcdaniel Tapas,4.4,1,5.86,49
North Michael Meyers Bar,4.6,1,10.84,33
Donnashire Pittman Grill,4.7,2,2.63,36
Maynardshire Parker House,3.0,1,5.03,81
Davidsonmouth Hunter Diner,4.5,1,6.21,39
Andrewberg Poole Bakery,4.6,1,6.58,15
South Davidmouth Thompson Lounge,4.8,2,5.85,29
North Eugenemouth Hoffman Café,4.0,2,12.35,125
Jenniferton Lopez Tapas,4.6,3,3.49,24
Whiteborough Johnson Grill,3.4,2,9.53,5
Isabellaton Ramirez Lounge,4.5,2,7.99,18
Owensshire York Café,3.6,2,4.36,20
West Cory Neal Grill,4.4,3,10.66,8
Josephburgh Brooks Diner,4.5,2,10.16,56
Lake Antonio Stewart Café,4.4,1,4.98,50
Rebeccaview Whitney Bar,4.3,4,7.74,34
West Joshuaborough Davis Tapas,4.6,2,6.77,53
East Anthonychester Robinson Tapas,4.2,2,10.15,43
Jamesmouth Brown Grill,4.3,2,9.95,9
North Michaelton Hamilton Grill,4.2,2,8.18,12
Thompsonchester Wilson Bistro,4.8,3,2.74,12
New Marytown Miles Diner,3.8,1,1.35,7
West Ashleyburgh Baxter Kitchen,4.7,4,12.93,132
New James Sanchez Diner,3.6,3,9.5,5
Lake Julia Phelps House,4.5,2,9.05,41
New Bonnietown Rodriguez Grill,3.8,2,5.93,58
Andrewsside Peters Grill,4.0,2,11.62,15
South Jacqueline Molina Tapas,4.9,1,10.1,120
Martinland Rios Diner,4.9,1,12.89,13
Kellyfort Hampton Tapas,4.5,2,3.47,65
South Clayton Prince Lounge,4.9,2,9.94,10
Port Sara Rasmussen Tapas,4.7,3,11.05,110
Port Sherri Jones Bakery,4.6,2,8.61,84
Port Tina Anderson Diner,4.3,1,5.8,35
Florestown Bruce Diner,4.7,1,8.9,43
North Andreaton Schultz House,2.7,3,6.49,34
Lake Tammy Krause Café,4.6,2,8.2,19
Thompsontown Gibbs Bakery,4.1,2,12.06,66
East Jonathanberg Smith Grill,4.4,0,10.26,334
Clarkview Carlson Lounge,4.5,2,7.57,19
Shelleyview Gonzales Bistro,4.2,0,8.98,79
East Nicholas Benson Kitchen,4.2,1,8.64,53
Hoganfurt Norman Eatery,4.8,3,9.17,67
Noahhaven Nichols House,3.8,3,10.92,28
Brettton Schneider Café,4.1,2,3.26,47
New Jay Scott Bar,4.6,0,9.25,5
Howardmouth Zimmerman Bistro,3.4,1,11.99,56
Port Ronald Brown House,3.6,3,9.72,368
Joneshaven Hall Lounge,4.5,1,9.12,74
Peggytown Wade Café,4.5,1,7.05,300
Wardtown Crawford Bistro,3.6,4,8.6,91
Port Sean Franklin Café,4.8,2,6.05,28
East Emilyshire Walters Bakery,4.6,3,6.94,9
East Douglas Brennan Bakery,4.6,2,7.79,96
Trujilloshire Allen Bar,4.3,1,0.59,10
South Richardside Clark Bistro,4.6,3,8.67,375
Ashleyview Pena Bakery,3.5,2,12.45,7
New Brandonland Roberts Kitchen,4.7,2,10.06,41
Hurleymouth Mcdonald Café,4.4,2,11.78,144
New Morganhaven Bryant Diner,3.9,2,10.64,130
Caseyside White House,3.9,2,5.07,169
Davidtown Mitchell House,4.5,2,5.85,17
Port Justinborough Campbell Tapas,4.4,1,8.5,90
Bestmouth Johnson Café,4.7,2,10.91,129
Jonathanmouth Kramer Café,4.9,2,12.13,7
Brittanyburgh Odonnell Diner,4.6,3,4.6,5
Evansmouth Henry Lounge,4.8,3,9.06,187
Port Masonland Smith Tapas,4.8,1,11.51,42
Antonioport Vasquez Lounge,3.5,2,8.18,32
New Susan Larsen Grill,4.6,2,7.39,5
Ianport Morris Tapas,4.0,2,10.26,209
West Christinebury Daniel Lounge,4.8,2,7.51,31
Michaelhaven Hernandez Tapas,4.2,2,10.89,71
West Bradley Edwards Eatery,3.6,3,9.64,201
North Lawrence Garrett Eatery,4.7,4,13.75,184
South Kelsey Valencia Eatery,4.6,3,8.15,167
Ericaburgh Cunningham Café,4.7,3,4.11,37
Hillside Oneal Bistro,4.3,1,10.14,27
Kellymouth Gibson Lounge,3.8,3,6.7,80
Dunnchester Johnson Grill,4.3,4,9.42,173
Kristiborough Blevins Bistro,3.9,2,11.26,187
Port Stephenfort Williams Kitchen,4.8,0,0.51,21
South Amandabury Carpenter Diner,3.6,0,7.31,78
East Courtneymouth Murphy Café,4.5,4,12.53,136
Reevesmouth Gutierrez Tapas,4.4,3,8.05,31
New Petershire Gray Bistro,4.5,2,8.2,36
East Alexander Weaver Café,4.6,2,4.23,44
Alexandriahaven Dunn Kitchen,4.6,2,9.18,12
West Tyrone Schwartz Kitchen,4.0,1,4.59,14
Sotofort Wagner Bistro,4.4,3,7.91,5
East Jonathanburgh Finley House,4.4,2,9.86,120
North Brian Burns Grill,4.5,4,9.0,35
Elliottmouth Martin Lounge,4.7,2,8.5,55
North Anaview Kelly Bar,4.9,2,7.87,63
Wilkersonton Burke Bar,5.0,3,2.95,67
Monroechester Kline Grill,4.2,2,7.98,48
Manuelfort Martinez Eatery,4.3,3,8.92,15
Morganville Gomez Eatery,4.2,4,10.19,38
Derrickmouth Cox Café,4.2,2,12.63,69
South Peggy Brown Café,4.5,4,5.78,22
Charleshaven Hall Grill,4.0,2,8.42,34
Mitchellview Reid House,4.5,1,12.23,5
Marytown Tucker Lounge,4.4,2,13.05,926
